* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 12:39:22 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: JVC HA-FDX1 50% CP100 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
4820.000000	97.633	171.5551
4870.000000	97.284	171.3017
4940.000000	96.801	171.1193
5000.000000	96.391	171.1241
5080.000000	95.850	171.3582
5150.000000	95.386	171.7743
5220.000000	94.932	172.3818
5300.000000	94.431	173.2957
5380.000000	93.951	174.4216
5450.000000	93.550	175.5638
5520.000000	93.167	176.8358
5600.000000	92.753	178.4254
5700.000000	92.271	-179.4156
5800.000000	91.825	-177.0862
5900.000000	91.417	-174.5964
6000.000000	91.044	-171.9422
6080.000000	90.777	-169.7021
6150.000000	90.568	-167.6711
6220.000000	90.384	-165.5917
6300.000000	90.207	-163.1714
6400.000000	90.036	-160.0707
6500.000000	89.933	-156.9114
6600.000000	89.893	-153.8605
6700.000000	89.897	-150.9223
6800.000000	89.946	-148.1002
6900.000000	90.031	-145.3838
7000.000000	90.156	-142.6665
7100.000000	90.352	-139.8851
7200.000000	90.659	-137.2068
7300.000000	91.086	-135.0897
7400.000000	91.568	-133.9100
7500.000000	92.039	-133.5478
7620.000000	92.587	-133.8228
7750.000000	93.167	-135.0862
7880.000000	93.684	-137.4474
8000.000000	94.051	-140.5553
8120.000000	94.257	-144.3454
8250.000000	94.282	-148.7746
8380.000000	94.119	-152.9945
8500.000000	93.839	-156.3204
8620.000000	93.484	-158.9117
8750.000000	93.072	-160.8680
8850.000000	92.768	-161.8406
9000.000000	92.370	-162.6301
9120.000000	92.123	-162.8670
9250.000000	91.939	-162.9261
9380.000000	91.843	-162.9602
9500.000000	91.830	-163.1019
9620.000000	91.883	-163.4580
9750.000000	92.007	-164.2054
9880.000000	92.187	-165.4429
10000.000000	92.391	-167.1027
10150.000000	92.667	-169.9421
10300.000000	92.927	-173.6324
10440.000000	93.119	-177.7673
10600.000000	93.248	176.8788
10750.000000	93.265	171.4917
10900.000000	93.184	166.0042
11060.000000	93.008	160.2746
11200.000000	92.805	155.4721
11380.000000	92.521	149.5719
11500.000000	92.336	145.7270
11720.000000	92.034	138.5468
11800.000000	91.937	135.7977
12060.000000	91.636	125.8862
12200.000000	91.445	119.7437
12410.000000	91.039	109.4036
12500.000000	90.802	104.6202
12650.000000	90.294	96.3791
12800.000000	89.628	88.1325
13150.000000	87.503	70.8505
13200.000000	87.152	68.7188
13400.000000	85.686	61.1005
13600.000000	84.185	54.8157
13800.000000	82.712	49.5937
14000.000000	81.303	45.1392
14300.000000	79.356	39.3456
14500.000000	78.183	35.7646
14750.000000	76.862	31.2895
15000.000000	75.701	26.5778
15250.000000	74.702	21.4558
15500.000000	73.874	15.7582
15750.000000	73.234	9.2897
16000.000000	72.783	1.7582
16250.000000	72.508	-7.0853
16500.000000	72.419	-17.4565
16750.000000	72.516	-29.5479
17000.000000	72.789	-43.4589
17250.000000	73.251	-59.3156
17500.000000	73.909	-77.4946
17750.000000	74.728	-98.5604
18000.000000	75.621	-123.1171
18250.000000	76.466	-151.6449
18500.000000	77.104	175.5378
18750.000000	77.366	138.7735
19000.000000	77.169	99.0203
19250.000000	76.510	57.1888
19500.000000	75.428	14.4142
19750.000000	74.074	-24.9731
