* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 3:22:24 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: Sony MH755 EX11 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1400.000000	94.087	-139.3116
1430.000000	94.390	-138.7769
1450.000000	94.545	-138.5476
1475.000000	94.707	-138.2677
1500.000000	94.845	-137.9545
1525.000000	94.970	-137.5946
1550.000000	95.086	-137.1842
1575.000000	95.199	-136.7235
1600.000000	95.312	-136.2112
1625.000000	95.428	-135.6546
1650.000000	95.553	-135.0755
1675.000000	95.690	-134.5111
1700.000000	95.838	-134.0054
1725.000000	95.991	-133.5903
1750.000000	96.142	-133.2692
1775.000000	96.288	-133.0220
1800.000000	96.425	-132.8190
1825.000000	96.555	-132.6362
1850.000000	96.678	-132.4575
1875.000000	96.798	-132.2726
1900.000000	96.915	-132.0792
1925.000000	97.030	-131.8789
1950.000000	97.144	-131.6743
1975.000000	97.258	-131.4654
2000.000000	97.372	-131.2512
2030.000000	97.510	-130.9867
2060.000000	97.649	-130.7147
2090.000000	97.790	-130.4333
2120.000000	97.936	-130.1436
2140.000000	98.036	-129.9477
2180.000000	98.250	-129.5668
2200.000000	98.363	-129.3952
2240.000000	98.599	-129.1261
2270.000000	98.781	-129.0007
2300.000000	98.967	-128.9366
2330.000000	99.154	-128.9285
2360.000000	99.345	-128.9791
2400.000000	99.601	-129.1564
2430.000000	99.793	-129.3824
2470.000000	100.042	-129.7939
2500.000000	100.224	-130.1596
2540.000000	100.462	-130.6938
2580.000000	100.703	-131.2899
2620.000000	100.947	-132.0015
2650.000000	101.129	-132.6476
2690.000000	101.361	-133.6718
2720.000000	101.521	-134.5416
2760.000000	101.711	-135.7790
2800.000000	101.877	-137.0418
2850.000000	102.062	-138.5936
2900.000000	102.238	-140.1123
2950.000000	102.416	-141.6868
3000.000000	102.592	-143.4517
3040.000000	102.717	-145.0523
3070.000000	102.793	-146.3486
3110.000000	102.862	-148.1481
3150.000000	102.890	-149.9506
3200.000000	102.874	-152.0922
3250.000000	102.818	-154.0246
3300.000000	102.747	-155.7349
3350.000000	102.679	-157.2937
