* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 3:44:31 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: Sony MDR-EX500SL EX11 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1400.000000	93.354	-158.6148
1430.000000	93.256	-157.0149
1450.000000	93.240	-155.8904
1475.000000	93.260	-154.5563
1500.000000	93.306	-153.3457
1525.000000	93.365	-152.2521
1550.000000	93.429	-151.2614
1575.000000	93.496	-150.3546
1600.000000	93.564	-149.5117
1625.000000	93.630	-148.7200
1650.000000	93.694	-147.9631
1675.000000	93.755	-147.2248
1700.000000	93.814	-146.4999
1725.000000	93.871	-145.7807
1750.000000	93.927	-145.0508
1775.000000	93.982	-144.2857
1800.000000	94.039	-143.4604
1825.000000	94.106	-142.5619
1850.000000	94.193	-141.6133
1875.000000	94.308	-140.6893
1900.000000	94.445	-139.8989
1925.000000	94.590	-139.3068
1950.000000	94.727	-138.8885
1975.000000	94.848	-138.5720
2000.000000	94.956	-138.2930
2030.000000	95.070	-137.9596
2060.000000	95.176	-137.6175
2090.000000	95.279	-137.2730
2120.000000	95.380	-136.9304
2140.000000	95.447	-136.7045
2180.000000	95.578	-136.2694
2200.000000	95.643	-136.0636
2240.000000	95.770	-135.6691
2270.000000	95.865	-135.3877
2300.000000	95.958	-135.1216
2330.000000	96.050	-134.8682
2360.000000	96.140	-134.6265
2400.000000	96.257	-134.3193
2430.000000	96.341	-134.0911
2470.000000	96.451	-133.7794
2500.000000	96.533	-133.5379
2540.000000	96.644	-133.2031
2580.000000	96.760	-132.8481
2620.000000	96.887	-132.4710
2650.000000	96.993	-132.2023
2690.000000	97.152	-131.9512
2720.000000	97.277	-131.9037
2760.000000	97.432	-132.0368
2800.000000	97.561	-132.3136
2850.000000	97.682	-132.6919
2900.000000	97.768	-132.9566
2950.000000	97.841	-133.0286
3000.000000	97.925	-132.9256
3040.000000	98.015	-132.8132
3070.000000	98.094	-132.7866
3110.000000	98.204	-132.8981
3150.000000	98.300	-133.1795
3200.000000	98.381	-133.6590
3250.000000	98.421	-134.1277
3300.000000	98.437	-134.4925
3350.000000	98.441	-134.7397
3400.000000	98.441	-134.8876
3450.000000	98.439	-134.9462
3500.000000	98.437	-134.9263
3550.000000	98.439	-134.8147
3600.000000	98.454	-134.6271
3650.000000	98.487	-134.4439
3700.000000	98.531	-134.3401
3750.000000	98.574	-134.3321
3820.000000	98.619	-134.4178
3870.000000	98.639	-134.4926
3950.000000	98.650	-134.5504
4000.000000	98.649	-134.5068
4060.000000	98.651	-134.3615
4120.000000	98.662	-134.1413
4180.000000	98.684	-133.8890
4250.000000	98.724	-133.6142
4310.000000	98.768	-133.4517
4370.000000	98.816	-133.4461
4440.000000	98.831	-133.7167
4500.000000	98.751	-133.7812
4550.000000	98.663	-133.1394
4620.000000	98.680	-131.6211
4680.000000	98.787	-130.6331
4750.000000	98.942	-129.7256
4820.000000	99.137	-129.0951
4870.000000	99.282	-128.8586
4940.000000	99.479	-128.7214
5000.000000	99.646	-128.7254
5080.000000	99.869	-128.9014
5150.000000	100.064	-129.2246
5220.000000	100.259	-129.7072
5300.000000	100.480	-130.4811
5380.000000	100.693	-131.5209
5450.000000	100.863	-132.6431
5520.000000	101.014	-133.9374
5600.000000	101.159	-135.6042
5700.000000	101.291	-137.9160
5800.000000	101.362	-140.4073
5900.000000	101.367	-142.9881
6000.000000	101.309	-145.5707
6080.000000	101.218	-147.5751
6150.000000	101.108	-149.2406
6220.000000	100.974	-150.7981
6300.000000	100.796	-152.4227
6400.000000	100.543	-154.1782
6500.000000	100.265	-155.5886
6600.000000	99.971	-156.6129
6700.000000	99.678	-157.2475
6800.000000	99.397	-157.5451
6900.000000	99.135	-157.5359
7000.000000	98.899	-157.2361
7100.000000	98.701	-156.6774
7200.000000	98.552	-155.9344
7300.000000	98.455	-155.1077
7400.000000	98.405	-154.2504
7500.000000	98.401	-153.3756
7620.000000	98.465	-152.3419
7750.000000	98.625	-151.3386
7880.000000	98.879	-150.5792
8000.000000	99.188	-150.1932
