* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 3:56:51 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: JVC HA-FXT200LTD CP100 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
2690.000000	98.537	-135.9871
2720.000000	98.665	-136.7620
2760.000000	98.818	-137.8290
2800.000000	98.952	-138.9209
2850.000000	99.094	-140.2962
2900.000000	99.207	-141.6533
2950.000000	99.295	-142.9583
3000.000000	99.361	-144.1847
3040.000000	99.402	-145.0981
3070.000000	99.426	-145.7409
3110.000000	99.453	-146.5415
3150.000000	99.472	-147.2793
3200.000000	99.486	-148.1213
3250.000000	99.494	-148.8843
3300.000000	99.502	-149.5730
3350.000000	99.515	-150.1856
3400.000000	99.536	-150.7270
3450.000000	99.572	-151.2279
3500.000000	99.626	-151.7414
3550.000000	99.696	-152.3208
3600.000000	99.778	-152.9998
3650.000000	99.867	-153.7956
3700.000000	99.960	-154.7199
3750.000000	100.053	-155.7861
3820.000000	100.179	-157.5392
3870.000000	100.259	-158.9904
3950.000000	100.358	-161.6711
4000.000000	100.393	-163.5675
4060.000000	100.395	-166.0378
4120.000000	100.343	-168.6609
4180.000000	100.228	-171.3378
4250.000000	100.013	-174.3667
4310.000000	99.768	-176.7511
4370.000000	99.480	-178.8577
4440.000000	99.116	179.0577
4500.000000	98.795	177.5379
4550.000000	98.528	176.3955
4620.000000	98.150	174.9007
4680.000000	97.812	173.6922
4750.000000	97.394	172.4092
4820.000000	96.947	171.3381
4870.000000	96.613	170.7389
4940.000000	96.132	170.1577
5000.000000	95.713	169.9033
5080.000000	95.153	169.9002
5150.000000	94.669	170.1870
5220.000000	94.195	170.7175
5300.000000	93.671	171.5876
5380.000000	93.166	172.7054
5450.000000	92.740	173.8660
5520.000000	92.327	175.1888
5600.000000	91.872	176.9029
5700.000000	91.327	179.3812
5800.000000	90.818	-177.7113
5900.000000	90.364	-174.3406
6000.000000	89.991	-170.5691
6080.000000	89.762	-167.3707
6150.000000	89.615	-164.5116
6220.000000	89.514	-161.6357
6300.000000	89.457	-158.3563
6400.000000	89.475	-154.2937
6500.000000	89.590	-150.3122
6600.000000	89.805	-146.5002
6700.000000	90.120	-142.9757
6800.000000	90.528	-139.8591
6900.000000	91.018	-137.2368
7000.000000	91.581	-135.1614
7100.000000	92.211	-133.6832
7200.000000	92.903	-132.8644
7300.000000	93.656	-132.7894
7400.000000	94.466	-133.5801
