* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 29, 24 9:27:30 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: Massdrop Plus R CP100
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
3070.000000	98.928	-66.2040
3110.000000	98.887	-66.1905
3150.000000	98.840	-66.1683
3200.000000	98.767	-66.1107
3250.000000	98.683	-65.9763
3300.000000	98.600	-65.7636
3350.000000	98.522	-65.5112
3400.000000	98.448	-65.2225
3450.000000	98.381	-64.9102
3500.000000	98.319	-64.6199
3550.000000	98.259	-64.3640
3600.000000	98.195	-64.1442
3650.000000	98.125	-63.9451
3700.000000	98.050	-63.7521
3750.000000	97.971	-63.5786
3820.000000	97.846	-63.3785
3870.000000	97.744	-63.2547
3950.000000	97.552	-63.0672
4000.000000	97.409	-62.9236
4060.000000	97.215	-62.6554
4120.000000	97.001	-62.2025
4180.000000	96.785	-61.5407
4250.000000	96.546	-60.6184
4310.000000	96.347	-59.8194
4370.000000	96.140	-59.0383
4440.000000	95.873	-58.0780
4500.000000	95.619	-57.0926
4550.000000	95.398	-56.0925
4620.000000	95.094	-54.4118
4680.000000	94.853	-52.7769
4750.000000	94.596	-50.7521
4820.000000	94.360	-48.6710
4870.000000	94.200	-47.1653
4940.000000	93.982	-45.0272
5000.000000	93.799	-43.1544
5080.000000	93.559	-40.5789
5150.000000	93.354	-38.2403
5220.000000	93.155	-35.8105
5300.000000	92.940	-32.9126
5380.000000	92.741	-29.8882
5450.000000	92.583	-27.1517
5520.000000	92.440	-24.3400
5600.000000	92.295	-20.9982
5700.000000	92.160	-16.5956
5800.000000	92.109	-12.0343
5900.000000	92.176	-7.6454
6000.000000	92.314	-4.2204
6080.000000	92.332	-2.1016
6150.000000	92.262	0.0453
6220.000000	92.188	2.7600
6300.000000	92.170	6.3176
6400.000000	92.272	10.9233
6500.000000	92.484	15.3859
6600.000000	92.779	19.5820
6700.000000	93.145	23.4516
6800.000000	93.573	26.9485
6900.000000	94.056	30.0239
7000.000000	94.590	32.6307
7100.000000	95.170	34.7121
7200.000000	95.791	36.2005
7300.000000	96.450	36.9969
7400.000000	97.131	36.9465
7500.000000	97.808	35.8760
7620.000000	98.544	33.0971
7750.000000	99.144	28.3774
7880.000000	99.441	22.4948
8000.000000	99.406	16.8856
8120.000000	99.107	11.8437
8250.000000	98.581	7.4353
8380.000000	97.946	4.1327
8500.000000	97.319	1.9444
8620.000000	96.701	0.3770
8750.000000	96.073	-1.1077
8850.000000	95.596	-2.3887
9000.000000	94.814	-4.5619
9120.000000	94.092	-6.3065
9250.000000	93.198	-7.9075
9380.000000	92.196	-8.9313
9500.000000	91.199	-9.2151
9620.000000	90.151	-8.7923
9750.000000	88.988	-7.4376
9880.000000	87.841	-5.2160
10000.000000	86.825	-2.6004
10150.000000	85.608	1.3213
10300.000000	84.459	6.0718
10440.000000	83.491	11.1001
10600.000000	82.517	17.1919
10750.000000	81.715	23.1171
10900.000000	81.018	29.2352
11060.000000	80.401	35.8932
11200.000000	79.966	41.7410
11380.000000	79.547	49.4240
11500.000000	79.400	54.7353
11720.000000	79.515	63.8327
11800.000000	79.653	66.6653
12060.000000	80.322	74.1892
12200.000000	80.821	77.2768
12410.000000	81.782	80.4344
12500.000000	82.275	81.1066
12650.000000	83.186	81.0550
12800.000000	84.154	79.2314
13150.000000	86.094	67.0590
13200.000000	86.286	64.5262
13400.000000	86.785	53.2956
13600.000000	86.933	41.1755
13800.000000	86.869	27.9428
14000.000000	86.546	12.0314
14300.000000	84.849	-16.8048
14500.000000	82.499	-34.0335
14750.000000	78.353	-46.2599
15000.000000	73.759	-49.5373
15250.000000	69.388	-48.1839
15500.000000	65.356	-44.6662
15750.000000	61.585	-40.3988
16000.000000	57.995	-36.9891
16250.000000	54.467	-37.0198
16500.000000	50.678	-43.1863
16750.000000	46.521	-59.7813
17000.000000	42.726	-89.3848
17250.000000	41.141	-120.4048
17500.000000	41.852	-138.8836
17750.000000	43.068	-145.0053
18000.000000	44.417	-143.6100
18250.000000	46.651	-138.2134
18500.000000	49.634	-136.7451
18750.000000	52.412	-144.9574
19000.000000	54.666	-161.9855
19250.000000	56.254	173.4323
19500.000000	56.898	142.7512
19750.000000	56.583	112.8171
