* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 4:30:37 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: JVC HA-FX700 CP100 8K L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
912.000000	88.304	-174.3907
925.000000	88.285	-172.9869
938.000000	88.270	-171.5968
950.000000	88.260	-170.3250
962.000000	88.254	-169.0663
975.000000	88.255	-167.7271
988.000000	88.262	-166.4113
1000.000000	88.274	-165.2093
1015.000000	88.295	-163.7238
1030.000000	88.323	-162.2745
1044.000000	88.354	-160.9536
1060.000000	88.395	-159.4663
1075.000000	88.435	-158.0980
1090.000000	88.479	-156.7656
1106.000000	88.532	-155.3695
1120.000000	88.580	-154.1703
1138.000000	88.646	-152.6682
1150.000000	88.691	-151.6749
1172.000000	88.780	-149.8874
1180.000000	88.813	-149.2569
1206.000000	88.922	-147.2556
1220.000000	88.982	-146.1975
1241.000000	89.074	-144.6343
1250.000000	89.114	-143.9712
1265.000000	89.184	-142.8743
1280.000000	89.254	-141.7928
1315.000000	89.422	-139.3294
1320.000000	89.447	-138.9844
1340.000000	89.546	-137.6131
1360.000000	89.647	-136.2525
1380.000000	89.752	-134.9106
1400.000000	89.860	-133.5883
1430.000000	90.026	-131.6372
1450.000000	90.142	-130.3663
1475.000000	90.289	-128.8095
1500.000000	90.440	-127.2755
1525.000000	90.593	-125.7613
1550.000000	90.751	-124.2740
1575.000000	90.915	-122.8149
1600.000000	91.082	-121.3850
1625.000000	91.251	-119.9751
1650.000000	91.425	-118.5912
1675.000000	91.602	-117.2422
1700.000000	91.784	-115.9236
1725.000000	91.969	-114.6346
1750.000000	92.157	-113.3709
1775.000000	92.348	-112.1345
1800.000000	92.541	-110.9218
1825.000000	92.737	-109.7215
1850.000000	92.936	-108.5239
1875.000000	93.138	-107.3199
1900.000000	93.349	-106.0944
1925.000000	93.573	-104.8437
1950.000000	93.817	-103.5976
1975.000000	94.084	-102.4178
2000.000000	94.369	-101.3790
2030.000000	94.720	-100.3747
2060.000000	95.062	-99.5921
2090.000000	95.392	-98.9357
2120.000000	95.712	-98.3435
2140.000000	95.922	-97.9717
2180.000000	96.342	-97.2802
2200.000000	96.553	-96.9649
2240.000000	96.980	-96.4077
2270.000000	97.303	-96.0656
2300.000000	97.630	-95.7971
2330.000000	97.960	-95.6073
2360.000000	98.292	-95.5016
2400.000000	98.738	-95.5023
2430.000000	99.075	-95.6157
2470.000000	99.526	-95.9297
2500.000000	99.864	-96.2995
2540.000000	100.311	-96.9889
2580.000000	100.750	-97.9083
2620.000000	101.174	-99.0482
2650.000000	101.480	-100.0417
2690.000000	101.867	-101.5442
2720.000000	102.141	-102.7982
2760.000000	102.479	-104.6242
2800.000000	102.782	-106.6014
2850.000000	103.107	-109.2322
2900.000000	103.366	-111.9607
2950.000000	103.557	-114.6822
3000.000000	103.686	-117.2793
3040.000000	103.752	-119.1964
3070.000000	103.788	-120.5181
3110.000000	103.826	-122.1345
3150.000000	103.861	-123.6443
3200.000000	103.899	-125.5208
3250.000000	103.916	-127.4777
3300.000000	103.895	-129.4627
3350.000000	103.830	-131.3398
3400.000000	103.731	-133.0014
3450.000000	103.612	-134.4102
3500.000000	103.484	-135.5759
3550.000000	103.355	-136.5263
3600.000000	103.231	-137.2949
3650.000000	103.115	-137.9135
3700.000000	103.009	-138.4100
3750.000000	102.915	-138.8097
3820.000000	102.801	-139.2541
3870.000000	102.733	-139.5195
3950.000000	102.645	-139.9216
4000.000000	102.598	-140.1989
4060.000000	102.541	-140.5814
4120.000000	102.468	-140.9869
4180.000000	102.367	-141.2962
4250.000000	102.221	-141.2887
4310.000000	102.107	-140.8196
4370.000000	102.046	-139.9818
4440.000000	102.071	-138.8375
4500.000000	102.171	-137.9801
4550.000000	102.295	-137.4632
4620.000000	102.508	-137.1028
4680.000000	102.710	-137.1358
4750.000000	102.952	-137.5465
4820.000000	103.191	-138.3117
4870.000000	103.357	-139.0509
4940.000000	103.581	-140.3398
5000.000000	103.764	-141.6949
5080.000000	103.983	-143.9118
5150.000000	104.136	-146.2531
5220.000000	104.234	-148.9218
5300.000000	104.260	-152.2425
5380.000000	104.186	-155.6591
5450.000000	104.038	-158.5632
5520.000000	103.822	-161.2601
5600.000000	103.506	-163.9745
5700.000000	103.040	-166.7056
5800.000000	102.531	-168.6688
5900.000000	102.013	-169.9145
6000.000000	101.511	-170.5288
6080.000000	101.133	-170.6338
6150.000000	100.825	-170.4909
6220.000000	100.541	-170.1649
6300.000000	100.250	-169.6043
6400.000000	99.941	-168.6689
6500.000000	99.693	-167.5225
6600.000000	99.506	-166.2195
6700.000000	99.384	-164.8193
6800.000000	99.329	-163.3778
6900.000000	99.343	-161.9301
7000.000000	99.440	-160.5050
7100.000000	99.638	-159.2709
7200.000000	99.926	-158.4539
7300.000000	100.290	-158.1163
7400.000000	100.735	-158.3628
7500.000000	101.256	-159.3910
7620.000000	101.958	-162.0266
7750.000000	102.726	-167.1621
7880.000000	103.337	-175.0980
8000.000000	103.566	175.3323
8120.000000	103.330	164.7327
8250.000000	102.538	153.9579
8380.000000	101.326	145.4576
8500.000000	100.008	140.0652
8620.000000	98.644	136.7839
8750.000000	97.217	135.0826
8850.000000	96.192	134.7485
9000.000000	94.792	135.3776
9120.000000	93.792	136.5831
9250.000000	92.826	138.3835
9380.000000	91.976	140.5427
9500.000000	91.288	142.7402
9620.000000	90.687	145.0471
9750.000000	90.127	147.5991
9880.000000	89.654	150.1583
10000.000000	89.295	152.5022
10150.000000	88.953	155.3644
10300.000000	88.725	158.0878
10440.000000	88.610	160.4396
10600.000000	88.594	162.8068
10750.000000	88.695	164.6061
10900.000000	88.909	165.8646
11060.000000	89.262	166.4132
11200.000000	89.671	166.0097
11380.000000	90.306	163.8809
11500.000000	90.766	161.1864
11720.000000	91.528	153.0031
11800.000000	91.724	148.9429
12060.000000	91.793	132.8187
12200.000000	91.396	123.5610
12410.000000	90.289	111.1597
12500.000000	89.682	106.7399
12650.000000	88.582	100.6764
12800.000000	87.446	96.0990
13150.000000	84.949	89.6641
13200.000000	84.626	89.0837
13400.000000	83.437	87.2921
13600.000000	82.420	86.0647
13800.000000	81.574	85.0912
14000.000000	80.896	84.1530
14300.000000	80.188	82.5206
14500.000000	79.934	81.1007
14750.000000	79.886	78.6608
15000.000000	80.163	75.1336
15250.000000	80.815	70.0392
15500.000000	81.911	62.5115
