* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 1:33:17 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Sony XBA-C10 EX11 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
7400.000000	93.795	-163.6470
7500.000000	93.817	-165.9137
7620.000000	93.802	-168.8055
7750.000000	93.732	-172.0491
7880.000000	93.606	-175.2861
8000.000000	93.436	-178.1608
8120.000000	93.217	179.1489
8250.000000	92.958	176.4874
8380.000000	92.712	174.0818
8500.000000	92.518	172.0340
8620.000000	92.372	170.0690
8750.000000	92.284	167.9185
8850.000000	92.274	166.1579
9000.000000	92.364	163.1466
9120.000000	92.536	160.2163
9250.000000	92.826	156.2388
9380.000000	93.218	151.0443
9500.000000	93.643	144.7257
9620.000000	94.063	136.4546
9750.000000	94.385	124.8403
9880.000000	94.382	110.5378
10000.000000	93.945	95.8755
10150.000000	92.732	77.9063
10300.000000	90.880	62.7172
10440.000000	88.787	51.9187
10600.000000	86.225	43.2013
10750.000000	83.831	37.7630
10900.000000	81.533	34.2835
11060.000000	79.235	32.1308
11200.000000	77.372	31.1396
11380.000000	75.182	30.5634
11500.000000	73.837	30.3775
11720.000000	71.555	30.0824
11800.000000	70.772	29.9667
12060.000000	68.355	29.5918
12200.000000	67.125	29.3535
12410.000000	65.373	28.8557
12500.000000	64.661	28.5582
12650.000000	63.521	27.9055
12800.000000	62.423	27.0508
13150.000000	59.928	24.7786
13200.000000	59.580	24.5055
13400.000000	58.236	23.7368
13600.000000	57.016	23.3683
13800.000000	55.959	23.1409
14000.000000	55.107	22.8970
14300.000000	54.213	22.0326
14500.000000	53.854	20.9516
14750.000000	53.668	19.0128
15000.000000	53.742	16.1027
15250.000000	54.069	12.3516
15500.000000	54.672	7.8104
15750.000000	55.582	2.1011
16000.000000	56.817	-5.6696
16250.000000	58.331	-16.4117
16500.000000	60.040	-31.4398
16750.000000	61.670	-52.2351
17000.000000	62.806	-79.0772
17250.000000	63.167	-109.6653
