* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 10 4, 24 4:49:03 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 54 Windows vol, BALANCE tips
* Measurement: TangZu YuXuanJi USBC Bal R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
3350.000000	98.045	-175.9381
3400.000000	97.838	-175.9635
3450.000000	97.643	-175.8865
3500.000000	97.465	-175.7455
3550.000000	97.300	-175.5873
3600.000000	97.145	-175.4395
3650.000000	96.993	-175.3013
3700.000000	96.839	-175.1477
3750.000000	96.683	-174.9531
3820.000000	96.466	-174.5807
3870.000000	96.314	-174.2357
3950.000000	96.082	-173.5572
4000.000000	95.947	-173.0719
4060.000000	95.797	-172.4397
4120.000000	95.659	-171.7648
4180.000000	95.532	-171.0563
4250.000000	95.399	-170.2038
4310.000000	95.297	-169.4701
4370.000000	95.205	-168.7536
4440.000000	95.103	-167.9311
4500.000000	95.021	-167.1887
4550.000000	94.965	-166.5464
4620.000000	94.903	-165.6885
4680.000000	94.859	-165.0101
4750.000000	94.816	-164.2697
4820.000000	94.780	-163.5867
4870.000000	94.758	-163.1408
4940.000000	94.733	-162.5875
5000.000000	94.713	-162.1919
5080.000000	94.683	-161.7925
5150.000000	94.650	-161.5676
5220.000000	94.601	-161.4475
5300.000000	94.520	-161.3973
5380.000000	94.405	-161.3681
5450.000000	94.277	-161.2968
5520.000000	94.123	-161.1343
5600.000000	93.919	-160.7788
5700.000000	93.628	-159.9589
5800.000000	93.319	-158.5884
5900.000000	93.027	-156.6215
6000.000000	92.785	-154.1250
6080.000000	92.644	-151.8446
6150.000000	92.563	-149.7116
6220.000000	92.525	-147.4995
6300.000000	92.534	-144.9269
6400.000000	92.626	-141.7143
6500.000000	92.801	-138.5648
6600.000000	93.054	-135.5404
6700.000000	93.385	-132.7039
6800.000000	93.790	-130.1196
6900.000000	94.270	-127.8502
7000.000000	94.824	-125.9545
7100.000000	95.453	-124.4992
7200.000000	96.159	-123.6003
7300.000000	96.935	-123.4244
7400.000000	97.771	-124.1573
7500.000000	98.641	-126.0000
7620.000000	99.671	-129.9762
7750.000000	100.647	-136.7262
7880.000000	101.304	-145.7749
8000.000000	101.502	-155.2242
8120.000000	101.284	-164.4142
8250.000000	100.685	-172.8439
8380.000000	99.880	-179.1525
8500.000000	99.093	176.7598
8620.000000	98.348	173.9353
8750.000000	97.640	171.8022
8850.000000	97.178	170.5149
9000.000000	96.614	168.7154
9120.000000	96.259	167.0772
9250.000000	95.938	164.8240
9380.000000	95.637	161.8788
9500.000000	95.329	158.4742
9620.000000	94.941	154.4837
9750.000000	94.382	149.7661
9880.000000	93.650	145.0792
10000.000000	92.822	141.2122
10150.000000	91.623	137.5126
10300.000000	90.308	135.4214
10440.000000	89.050	134.9884
10600.000000	87.661	136.1575
10750.000000	86.481	138.6023
10900.000000	85.478	141.9717
11060.000000	84.648	146.0356
11200.000000	84.131	149.4263
11380.000000	83.669	152.7973
11500.000000	83.405	154.3365
11720.000000	82.874	156.3282
11800.000000	82.660	156.9843
12060.000000	81.922	159.4353
12200.000000	81.518	161.1613
12410.000000	80.984	164.7263
12500.000000	80.827	166.5929
12650.000000	80.713	169.8596
12800.000000	80.778	172.9974
13150.000000	81.548	178.8528
13200.000000	81.732	179.4595
13400.000000	82.688	-178.9750
13600.000000	84.040	-179.4917
13800.000000	85.755	176.2492
14000.000000	87.511	165.6279
14300.000000	88.783	135.3017
14500.000000	88.027	112.3644
14750.000000	85.626	92.2039
15000.000000	82.774	82.1923
15250.000000	80.365	77.4058
15500.000000	78.601	74.0691
15750.000000	77.339	70.1779
16000.000000	76.379	64.7256
16250.000000	75.531	57.1634
16500.000000	74.633	47.4203
16750.000000	73.556	35.9329
17000.000000	72.201	23.6295
17250.000000	70.565	11.7297
17500.000000	68.746	0.9307
17750.000000	66.893	-8.8502
18000.000000	65.134	-18.1404
18250.000000	63.555	-27.6852
18500.000000	62.185	-38.4194
18750.000000	60.983	-51.3806
19000.000000	59.844	-67.3600
19250.000000	58.628	-86.6418
19500.000000	57.220	-108.8921
19750.000000	55.600	-131.2807
