* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 4:22:51 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: JVC HA-FX700 CP100 8K R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1675.000000	91.116	-75.3896
1700.000000	91.305	-73.6343
1725.000000	91.495	-71.9058
1750.000000	91.686	-70.2002
1775.000000	91.879	-68.5157
1800.000000	92.074	-66.8460
1825.000000	92.270	-65.1806
1850.000000	92.469	-63.5060
1875.000000	92.676	-61.8111
1900.000000	92.895	-60.1001
1925.000000	93.131	-58.4071
1950.000000	93.387	-56.7946
1975.000000	93.655	-55.3207
2000.000000	93.925	-54.0039
2030.000000	94.239	-52.5879
2060.000000	94.541	-51.2709
2090.000000	94.835	-49.9970
2120.000000	95.125	-48.7484
2140.000000	95.318	-47.9300
2180.000000	95.706	-46.3380
2200.000000	95.903	-45.5707
2240.000000	96.301	-44.1061
2270.000000	96.604	-43.0755
2300.000000	96.909	-42.1110
2330.000000	97.219	-41.2187
2360.000000	97.531	-40.4029
2400.000000	97.951	-39.4440
2430.000000	98.269	-38.8303
2470.000000	98.695	-38.1657
2500.000000	99.014	-37.7923
2540.000000	99.438	-37.4707
2580.000000	99.854	-37.3536
2620.000000	100.259	-37.4416
2650.000000	100.553	-37.6419
2690.000000	100.927	-38.0845
2720.000000	101.193	-38.5436
2760.000000	101.523	-39.3130
2800.000000	101.821	-40.2397
2850.000000	102.141	-41.5695
2900.000000	102.397	-43.0151
2950.000000	102.586	-44.4697
3000.000000	102.712	-45.8047
3040.000000	102.777	-46.7052
3070.000000	102.813	-47.2623
3110.000000	102.856	-47.8711
3150.000000	102.899	-48.4102
3200.000000	102.944	-49.1439
3250.000000	102.958	-50.0040
3300.000000	102.922	-50.8718
3350.000000	102.837	-51.5817
3400.000000	102.716	-52.0368
3450.000000	102.577	-52.2135
3500.000000	102.430	-52.1254
3550.000000	102.282	-51.8009
3600.000000	102.140	-51.2740
