* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 29, 24 9:20:44 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: Massdrop Plus L CP100
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1575.000000	95.926	-46.5020
1600.000000	96.109	-46.9322
1625.000000	96.288	-47.3735
1650.000000	96.464	-47.8352
1675.000000	96.638	-48.3284
1700.000000	96.807	-48.8602
1725.000000	96.967	-49.4148
1750.000000	97.122	-49.9772
1775.000000	97.271	-50.5553
1800.000000	97.413	-51.1519
1825.000000	97.549	-51.7482
1850.000000	97.683	-52.3489
1875.000000	97.812	-52.9865
1900.000000	97.932	-53.6531
1925.000000	98.043	-54.3277
1950.000000	98.146	-55.0017
1975.000000	98.240	-55.6703
2000.000000	98.327	-56.3301
2030.000000	98.421	-57.1147
2060.000000	98.504	-57.8983
2090.000000	98.572	-58.6674
2120.000000	98.627	-59.3764
2140.000000	98.660	-59.7967
2180.000000	98.730	-60.6259
2200.000000	98.758	-61.0577
2240.000000	98.799	-61.8207
2270.000000	98.824	-62.3224
2300.000000	98.847	-62.7673
2330.000000	98.873	-63.1629
2360.000000	98.904	-63.5716
2400.000000	98.943	-64.2144
2430.000000	98.957	-64.7460
2470.000000	98.951	-65.4250
2500.000000	98.932	-65.8602
2540.000000	98.897	-66.3079
2580.000000	98.859	-66.6128
2620.000000	98.824	-66.8065
2650.000000	98.802	-66.8999
2690.000000	98.776	-66.9784
2720.000000	98.760	-67.0118
2760.000000	98.743	-67.0353
2800.000000	98.729	-67.0491
2850.000000	98.715	-67.0693
2900.000000	98.698	-67.1040
2950.000000	98.676	-67.1275
3000.000000	98.652	-67.1283
3040.000000	98.631	-67.1232
3070.000000	98.613	-67.1158
3110.000000	98.586	-67.0976
3150.000000	98.552	-67.0681
3200.000000	98.497	-67.0152
3250.000000	98.434	-66.9438
3300.000000	98.364	-66.8479
3350.000000	98.288	-66.7153
3400.000000	98.208	-66.5360
3450.000000	98.128	-66.3213
3500.000000	98.045	-66.0841
3550.000000	97.961	-65.8249
3600.000000	97.876	-65.5475
3650.000000	97.790	-65.2647
3700.000000	97.699	-64.9884
3750.000000	97.604	-64.7231
3820.000000	97.453	-64.3706
3870.000000	97.328	-64.0974
3950.000000	97.098	-63.4930
4000.000000	96.945	-62.9551
4060.000000	96.768	-62.1442
4120.000000	96.607	-61.2418
4180.000000	96.461	-60.3518
4250.000000	96.296	-59.3980
4310.000000	96.146	-58.6652
4370.000000	95.975	-57.9740
4440.000000	95.742	-57.1291
4500.000000	95.511	-56.2665
4550.000000	95.303	-55.3793
4620.000000	95.005	-53.8250
4680.000000	94.761	-52.2286
4750.000000	94.505	-50.1722
4820.000000	94.280	-48.0240
4870.000000	94.133	-46.4797
4940.000000	93.939	-44.3328
5000.000000	93.775	-42.4900
5080.000000	93.556	-39.9823
5150.000000	93.367	-37.7156
5220.000000	93.184	-35.3693
5300.000000	92.983	-32.5871
5380.000000	92.794	-29.6998
5450.000000	92.641	-27.0853
5520.000000	92.500	-24.3877
5600.000000	92.357	-21.2144
5700.000000	92.206	-17.1039
5800.000000	92.095	-12.7998
5900.000000	92.048	-8.3093
6000.000000	92.107	-3.8241
6080.000000	92.232	-0.6957
6150.000000	92.324	1.4503
6220.000000	92.333	3.4701
6300.000000	92.296	6.3465
6400.000000	92.337	10.6878
6500.000000	92.510	15.1329
6600.000000	92.779	19.3385
6700.000000	93.116	23.2290
6800.000000	93.511	26.7781
6900.000000	93.954	29.9778
7000.000000	94.445	32.8348
7100.000000	94.991	35.3357
7200.000000	95.601	37.3954
7300.000000	96.279	38.8476
7400.000000	97.018	39.4698
7500.000000	97.789	39.0120
7620.000000	98.687	36.7531
7750.000000	99.502	32.1011
7880.000000	100.010	25.5872
8000.000000	100.122	18.8352
8120.000000	99.892	12.3859
8250.000000	99.354	6.5286
8380.000000	98.645	2.1010
8500.000000	97.929	-0.8493
8620.000000	97.213	-2.9896
8750.000000	96.477	-4.8852
8850.000000	95.926	-6.4173
9000.000000	95.030	-8.9532
9120.000000	94.202	-10.8274
9250.000000	93.196	-12.3475
9380.000000	92.101	-13.1496
9500.000000	91.034	-13.1561
9620.000000	89.936	-12.4210
9750.000000	88.740	-10.8030
9880.000000	87.563	-8.3932
10000.000000	86.517	-5.5504
10150.000000	85.287	-1.3046
10300.000000	84.155	3.5323
10440.000000	83.187	8.4459
10600.000000	82.189	14.4082
