* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 29, 24 9:15:33 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: CP100
* Measurement: Mee Pinnacle P2 L CP100
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
9000.000000	93.132	-22.1536
9120.000000	92.077	-17.2707
9250.000000	91.069	-11.6028
9380.000000	90.186	-5.6680
9500.000000	89.470	-0.0296
9620.000000	88.840	5.7157
9750.000000	88.248	12.0237
9880.000000	87.746	18.3906
10000.000000	87.363	24.2950
10150.000000	86.994	31.6745
10300.000000	86.740	39.0093
10440.000000	86.603	45.7831
10600.000000	86.566	53.4056
10750.000000	86.652	60.3946
10900.000000	86.864	67.1832
11060.000000	87.242	74.1320
11200.000000	87.721	79.8860
11380.000000	88.580	86.6671
11500.000000	89.338	90.6440
11720.000000	91.251	96.0543
11800.000000	92.151	97.0166
12060.000000	95.616	92.0503
12200.000000	97.256	80.8690
12410.000000	98.102	52.7650
12500.000000	97.683	40.0795
12650.000000	96.090	23.7614
12800.000000	93.863	14.9979
13150.000000	88.930	12.3640
13200.000000	88.367	12.9465
13400.000000	86.463	16.2114
13600.000000	85.007	20.2524
13800.000000	83.897	24.5196
14000.000000	83.072	28.7145
14300.000000	82.290	34.5608
14500.000000	82.064	38.0080
14750.000000	82.140	41.5441
15000.000000	82.664	43.6674
15250.000000	83.660	43.4600
15500.000000	85.147	39.8254
15750.000000	87.029	30.3439
16000.000000	88.594	11.0810
16250.000000	88.732	-15.7720
16500.000000	87.440	-39.0256
16750.000000	85.774	-57.1781
17000.000000	83.999	-72.5602
17250.000000	82.209	-85.0468
17500.000000	80.667	-95.7939
17750.000000	79.508	-106.3279
18000.000000	78.749	-117.8465
18250.000000	78.372	-131.3606
18500.000000	78.352	-147.9200
18750.000000	78.627	-168.7780
19000.000000	79.057	164.5826
19250.000000	79.381	130.8385
19500.000000	79.279	90.2949
19750.000000	78.598	48.9494
