* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 12:56:26 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Sony XBA-10 EX11 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
11380.000000	88.428	76.2391
11500.000000	87.856	69.8716
11720.000000	86.591	58.4267
11800.000000	86.070	54.4854
12060.000000	84.235	42.9262
12200.000000	83.211	37.5398
12410.000000	81.713	30.4011
12500.000000	81.105	27.6033
12650.000000	80.161	23.1466
12800.000000	79.310	18.7686
13150.000000	77.633	7.7021
13200.000000	77.418	5.9452
13400.000000	76.589	-1.6012
13600.000000	75.772	-9.9786
13800.000000	74.933	-19.1270
14000.000000	74.044	-28.8945
14300.000000	72.574	-44.2429
14500.000000	71.495	-54.6100
14750.000000	70.051	-67.3254
15000.000000	68.548	-79.4992
15250.000000	67.055	-91.0593
15500.000000	65.626	-102.1394
15750.000000	64.296	-112.9429
16000.000000	63.066	-123.7170
16250.000000	61.930	-134.6775
16500.000000	60.891	-146.0150
16750.000000	59.964	-157.9302
17000.000000	59.151	-170.6298
17250.000000	58.434	175.8417
17500.000000	57.819	161.2153
17750.000000	57.330	145.2270
18000.000000	56.962	127.5131
18250.000000	56.702	107.6077
18500.000000	56.538	84.9053
18750.000000	56.421	58.8575
19000.000000	56.247	28.9796
19250.000000	55.909	-4.9094
19500.000000	55.329	-42.0721
19750.000000	54.541	-78.1268
