* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 10 4, 24 5:13:29 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 54 Windows vol, WIDE tips
* Measurement: TangZu YuXuanJi USBC W L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
885.000000	90.290	-146.9677
900.000000	90.384	-146.1060
912.000000	90.462	-145.4438
925.000000	90.550	-144.7509
938.000000	90.641	-144.0801
950.000000	90.727	-143.4845
962.000000	90.815	-142.9161
975.000000	90.912	-142.3294
988.000000	91.011	-141.7679
1000.000000	91.105	-141.2731
1015.000000	91.226	-140.6889
1030.000000	91.349	-140.1406
1044.000000	91.464	-139.6603
1060.000000	91.597	-139.1500
1075.000000	91.721	-138.7021
1090.000000	91.845	-138.2824
1106.000000	91.975	-137.8699
1120.000000	92.089	-137.5361
1138.000000	92.233	-137.1378
1150.000000	92.328	-136.8889
1172.000000	92.499	-136.4646
1180.000000	92.560	-136.3180
1206.000000	92.759	-135.8619
1220.000000	92.864	-135.6317
1241.000000	93.017	-135.3086
1250.000000	93.081	-135.1775
1265.000000	93.188	-134.9665
1280.000000	93.293	-134.7627
1315.000000	93.535	-134.3106
1320.000000	93.569	-134.2483
1340.000000	93.704	-134.0043
1360.000000	93.839	-133.7646
1380.000000	93.973	-133.5330
1400.000000	94.105	-133.3194
1430.000000	94.300	-133.0296
1450.000000	94.431	-132.8534
1475.000000	94.594	-132.6501
1500.000000	94.758	-132.4669
1525.000000	94.921	-132.3016
1550.000000	95.084	-132.1551
1575.000000	95.248	-132.0283
1600.000000	95.413	-131.9222
1625.000000	95.576	-131.8388
1650.000000	95.739	-131.7793
1675.000000	95.902	-131.7472
1700.000000	96.067	-131.7448
1725.000000	96.232	-131.7725
1750.000000	96.398	-131.8319
1775.000000	96.564	-131.9224
1800.000000	96.730	-132.0467
1825.000000	96.896	-132.2070
1850.000000	97.061	-132.4018
1875.000000	97.226	-132.6235
1900.000000	97.390	-132.8720
1925.000000	97.553	-133.1558
1950.000000	97.715	-133.4813
1975.000000	97.876	-133.8480
2000.000000	98.036	-134.2509
2030.000000	98.226	-134.7877
2060.000000	98.414	-135.3948
2090.000000	98.598	-136.0776
2120.000000	98.776	-136.8327
2140.000000	98.890	-137.3735
2180.000000	99.108	-138.5411
2200.000000	99.211	-139.1647
2240.000000	99.405	-140.4821
2270.000000	99.540	-141.5239
2300.000000	99.665	-142.6053
2330.000000	99.780	-143.7236
2360.000000	99.884	-144.8759
2400.000000	100.005	-146.4560
2430.000000	100.082	-147.6671
2470.000000	100.168	-149.3073
2500.000000	100.219	-150.5482
2540.000000	100.270	-152.2038
2580.000000	100.300	-153.8457
2620.000000	100.311	-155.4579
2650.000000	100.307	-156.6433
2690.000000	100.286	-158.1878
2720.000000	100.259	-159.3139
2760.000000	100.210	-160.7626
2800.000000	100.147	-162.1442
2850.000000	100.052	-163.7730
2900.000000	99.940	-165.2869
2950.000000	99.814	-166.6803
3000.000000	99.676	-167.9538
3040.000000	99.560	-168.8923
3070.000000	99.470	-169.5509
3110.000000	99.345	-170.3694
3150.000000	99.213	-171.1212
3200.000000	99.037	-171.9725
3250.000000	98.855	-172.7318
3300.000000	98.671	-173.4027
3350.000000	98.485	-173.9898
3400.000000	98.299	-174.5011
3450.000000	98.113	-174.9450
3500.000000	97.928	-175.3255
3550.000000	97.742	-175.6461
3600.000000	97.558	-175.9117
3650.000000	97.373	-176.1260
3700.000000	97.189	-176.2893
3750.000000	97.005	-176.4030
3820.000000	96.747	-176.4847
3870.000000	96.561	-176.4886
3950.000000	96.262	-176.3834
4000.000000	96.074	-176.2407
4060.000000	95.848	-175.9887
4120.000000	95.621	-175.6479
4180.000000	95.389	-175.2108
4250.000000	95.100	-174.5091
4310.000000	94.830	-173.4980
4370.000000	94.595	-171.6912
4440.000000	94.573	-169.1337
4500.000000	94.713	-168.3233
4550.000000	94.746	-168.5710
4620.000000	94.642	-168.9265
4680.000000	94.500	-168.8782
4750.000000	94.326	-168.5473
4820.000000	94.153	-168.0449
4870.000000	94.032	-167.6129
4940.000000	93.866	-166.9324
5000.000000	93.729	-166.2926
5080.000000	93.550	-165.3732
5150.000000	93.397	-164.5194
5220.000000	93.247	-163.6270
5300.000000	93.076	-162.5536
5380.000000	92.904	-161.4074
5450.000000	92.752	-160.3171
5520.000000	92.602	-159.1062
5600.000000	92.440	-157.5344
5700.000000	92.269	-155.2993
5800.000000	92.154	-152.8759
5900.000000	92.097	-150.4170
6000.000000	92.086	-148.0224
6080.000000	92.104	-146.1762
6150.000000	92.134	-144.6099
6220.000000	92.176	-143.0791
6300.000000	92.239	-141.3509
6400.000000	92.342	-139.1829
6500.000000	92.474	-136.9671
6600.000000	92.642	-134.6708
6700.000000	92.858	-132.2878
6800.000000	93.136	-129.8417
6900.000000	93.493	-127.4021
7000.000000	93.941	-125.0575
7100.000000	94.496	-122.9372
7200.000000	95.167	-121.2338
7300.000000	95.952	-120.2029
7400.000000	96.833	-120.1151
7500.000000	97.780	-121.2346
7620.000000	98.936	-124.5301
7750.000000	100.071	-130.8910
7880.000000	100.870	-139.9803
8000.000000	101.160	-149.6205
8120.000000	101.020	-158.8956
8250.000000	100.528	-167.4365
8380.000000	99.841	-174.1234
8500.000000	99.142	-178.7389
8620.000000	98.456	177.9243
8750.000000	97.792	175.3822
8850.000000	97.367	173.8898
9000.000000	96.889	171.8656
9120.000000	96.635	169.9880
9250.000000	96.455	167.2496
9380.000000	96.314	163.4042
9500.000000	96.140	158.6805
9620.000000	95.837	152.9111
9750.000000	95.278	145.9646
9880.000000	94.429	139.1434
10000.000000	93.402	133.7510
10150.000000	91.881	129.0047
10300.000000	90.231	126.7725
10440.000000	88.693	126.8194
10600.000000	87.049	129.0222
10750.000000	85.702	132.8284
10900.000000	84.660	137.7876
11060.000000	83.975	142.7760
11200.000000	83.589	145.9555
11380.000000	83.175	148.6624
11500.000000	82.892	149.8107
11720.000000	82.267	151.3883
11800.000000	82.008	152.0442
12060.000000	81.149	155.1505
12200.000000	80.746	157.4478
12410.000000	80.305	161.4330
12500.000000	80.191	163.2466
12650.000000	80.115	166.3021
12800.000000	80.182	169.2991
13150.000000	80.948	175.3412
13200.000000	81.138	176.0083
13400.000000	82.133	177.8425
13600.000000	83.558	177.6008
13800.000000	85.376	173.5514
14000.000000	87.239	162.9832
14300.000000	88.622	132.5526
14500.000000	87.934	109.8226
14750.000000	85.718	90.0060
15000.000000	83.221	79.5963
15250.000000	81.262	73.4026
15500.000000	79.952	67.9764
15750.000000	79.219	61.0236
16000.000000	78.833	49.8442
16250.000000	78.235	33.1236
16500.000000	76.897	13.3193
16750.000000	74.680	-4.7668
17000.000000	71.863	-18.3040
17250.000000	68.887	-27.7105
17500.000000	66.076	-34.6195
17750.000000	63.570	-40.4218
18000.000000	61.403	-46.1926
18250.000000	59.545	-52.7725
18500.000000	57.935	-60.8051
18750.000000	56.520	-70.5881
19000.000000	55.315	-82.9197
19250.000000	54.216	-99.2797
19500.000000	52.989	-119.5407
19750.000000	51.578	-140.6622
