* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.260. Timing signal peak level -16.2 dBFS, measurement signal peak level -16.0 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: 02 10, 24 1:15:29 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -0.0795 ms (-27 mm, -1.07 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset Clock adjustment: 1.4 ppm
* Measurement: 7hz Timeless CP100 (L)
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
950.000000	89.781	-125.0380
962.000000	89.865	-124.0926
975.000000	89.959	-123.0921
988.000000	90.055	-122.1180
1000.000000	90.147	-121.2431
1015.000000	90.265	-120.1790
1030.000000	90.386	-119.1467
1044.000000	90.500	-118.2132
1060.000000	90.630	-117.1810
1075.000000	90.753	-116.2432
1090.000000	90.876	-115.3321
1106.000000	91.006	-114.3887
1120.000000	91.119	-113.5871
1138.000000	91.264	-112.5841
1150.000000	91.361	-111.9304
1172.000000	91.536	-110.7605
1180.000000	91.600	-110.3440
1206.000000	91.805	-109.0226
1220.000000	91.914	-108.3258
1241.000000	92.077	-107.2983
1250.000000	92.147	-106.8649
1265.000000	92.263	-106.1517
1280.000000	92.378	-105.4484
1315.000000	92.647	-103.8372
1320.000000	92.686	-103.6099
1340.000000	92.840	-102.7098
1360.000000	92.995	-101.8242
1380.000000	93.151	-100.9511
1400.000000	93.309	-100.0904
1430.000000	93.548	-98.8199
1450.000000	93.710	-97.9878
1475.000000	93.915	-96.9688
1500.000000	94.125	-95.9735
1525.000000	94.339	-95.0063
1550.000000	94.558	-94.0660
1575.000000	94.783	-93.1545
1600.000000	95.012	-92.2747
1625.000000	95.248	-91.4269
1650.000000	95.491	-90.6115
1675.000000	95.745	-89.8358
1700.000000	96.010	-89.1107
1725.000000	96.290	-88.4482
1750.000000	96.586	-87.8689
1775.000000	96.902	-87.4079
1800.000000	97.239	-87.1140
1825.000000	97.594	-87.0469
1850.000000	97.961	-87.2635
1875.000000	98.331	-87.8053
1900.000000	98.695	-88.6981
1925.000000	99.046	-89.9680
1950.000000	99.371	-91.6656
1975.000000	99.650	-93.8518
2000.000000	99.848	-96.5227
2030.000000	99.921	-100.1399
2060.000000	99.768	-103.5829
2090.000000	99.414	-105.9317
2120.000000	98.990	-106.6289
2140.000000	98.749	-106.3204
2180.000000	98.470	-104.9137
2200.000000	98.422	-104.1808
2240.000000	98.436	-103.1022
2270.000000	98.490	-102.7226
