* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 29, 24 9:02:36 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: Logitech UE900 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1044.000000	90.737	15.7236
1060.000000	90.696	17.2906
1075.000000	90.664	18.7268
1090.000000	90.637	20.1295
1106.000000	90.615	21.5882
1120.000000	90.599	22.8344
1138.000000	90.584	24.3951
1150.000000	90.576	25.4100
1172.000000	90.566	27.2246
1180.000000	90.564	27.8705
1206.000000	90.559	29.9207
1220.000000	90.558	30.9994
1241.000000	90.558	32.5881
1250.000000	90.558	33.2585
1265.000000	90.559	34.3640
1280.000000	90.560	35.4576
1315.000000	90.564	37.9720
1320.000000	90.565	38.3291
1340.000000	90.569	39.7563
1360.000000	90.574	41.1798
1380.000000	90.582	42.5995
1400.000000	90.592	44.0141
1430.000000	90.613	46.1236
1450.000000	90.631	47.5221
1475.000000	90.658	49.2591
1500.000000	90.690	50.9828
1525.000000	90.726	52.6945
1550.000000	90.768	54.3928
1575.000000	90.815	56.0756
1600.000000	90.866	57.7384
1625.000000	90.922	59.3847
1650.000000	90.983	61.0130
1675.000000	91.048	62.6185
1700.000000	91.120	64.1947
1725.000000	91.196	65.7420
1750.000000	91.275	67.2643
1775.000000	91.359	68.7694
1800.000000	91.447	70.2584
1825.000000	91.542	71.7290
1850.000000	91.643	73.1759
1875.000000	91.751	74.5929
1900.000000	91.866	75.9736
1925.000000	91.986	77.3100
1950.000000	92.112	78.5991
1975.000000	92.242	79.8417
2000.000000	92.375	81.0394
2030.000000	92.540	82.4197
2060.000000	92.710	83.7433
2090.000000	92.884	85.0203
2120.000000	93.065	86.2623
2140.000000	93.191	87.0776
2180.000000	93.465	88.6816
2200.000000	93.618	89.4506
2240.000000	93.965	90.7888
2270.000000	94.252	91.4786
2300.000000	94.543	91.8246
2330.000000	94.817	91.8625
2360.000000	95.067	91.6758
2400.000000	95.365	91.1937
2430.000000	95.565	90.6955
2470.000000	95.802	89.8616
2500.000000	95.958	89.1134
2540.000000	96.133	87.9678
2580.000000	96.266	86.6855
2620.000000	96.354	85.3201
2650.000000	96.389	84.2814
2690.000000	96.399	82.9276
2720.000000	96.381	81.9677
2760.000000	96.330	80.7991
2800.000000	96.259	79.7738
2850.000000	96.155	78.6564
2900.000000	96.042	77.6323
2950.000000	95.917	76.6463
3000.000000	95.777	75.7033
3040.000000	95.656	74.9942
3070.000000	95.562	74.4938
3110.000000	95.433	73.8672
3150.000000	95.301	73.2804
3200.000000	95.133	72.5889
3250.000000	94.971	71.9232
3300.000000	94.821	71.2565
3350.000000	94.688	70.5549
3400.000000	94.576	69.7829
3450.000000	94.487	68.9042
3500.000000	94.421	67.8787
3550.000000	94.381	66.6673
3600.000000	94.365	65.2326
3650.000000	94.373	63.5351
3700.000000	94.401	61.5415
3750.000000	94.445	59.2271
3820.000000	94.528	55.4205
3870.000000	94.593	52.2878
3950.000000	94.682	46.5969
4000.000000	94.713	42.7218
4060.000000	94.720	37.9590
4120.000000	94.707	33.2587
4180.000000	94.698	28.6804
4250.000000	94.708	23.4328
4310.000000	94.728	18.9700
4370.000000	94.747	14.5614
4440.000000	94.753	9.6046
4500.000000	94.742	5.6613
4550.000000	94.729	2.6755
4620.000000	94.721	-0.9988
4680.000000	94.739	-3.7140
4750.000000	94.801	-6.4714
4820.000000	94.904	-8.8986
4870.000000	94.999	-10.4790
4940.000000	95.153	-12.5202
5000.000000	95.298	-14.1357
5080.000000	95.496	-16.1225
