* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 3:40:53 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: Sony MDR-EX500SL EX11 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
7880.000000	98.665	-150.7280
8000.000000	98.965	-150.2890
8120.000000	99.341	-150.2250
8250.000000	99.859	-150.7759
8380.000000	100.509	-152.2794
8500.000000	101.222	-154.9080
8620.000000	102.003	-159.2211
8750.000000	102.824	-166.4100
8850.000000	103.324	-173.9789
9000.000000	103.623	171.7973
9120.000000	103.334	159.3860
9250.000000	102.485	147.0198
9380.000000	101.226	137.2227
9500.000000	99.878	130.7433
9620.000000	98.496	126.3684
9750.000000	97.058	123.4242
9880.000000	95.730	121.8182
10000.000000	94.618	121.1852
10150.000000	93.389	121.1788
10300.000000	92.325	121.7458
10440.000000	91.466	122.5888
10600.000000	90.631	123.6766
10750.000000	89.966	124.6619
10900.000000	89.393	125.5461
11060.000000	88.865	126.3475
11200.000000	88.462	126.9533
11380.000000	88.031	127.6710
11500.000000	87.813	128.0627
11720.000000	87.566	128.2021
11800.000000	87.515	127.9748
12060.000000	87.437	126.2337
12200.000000	87.467	124.5515
12410.000000	87.536	120.4925
12500.000000	87.548	118.2307
12650.000000	87.526	113.8761
12800.000000	87.421	108.9425
13150.000000	86.755	96.7639
13200.000000	86.619	95.1337
13400.000000	86.063	89.1040
13600.000000	85.607	83.1534
13800.000000	85.229	75.8115
14000.000000	84.679	66.8168
14300.000000	83.252	53.6782
14500.000000	82.064	46.9543
14750.000000	80.644	40.7196
15000.000000	79.519	35.6128
15250.000000	78.765	30.1279
15500.000000	78.337	23.1782
15750.000000	78.149	13.9823
16000.000000	78.031	1.9772
16250.000000	77.812	-12.1497
16500.000000	77.586	-27.4136
16750.000000	77.526	-44.3984
17000.000000	77.585	-64.3346
17250.000000	77.578	-87.5352
17500.000000	77.365	-113.2461
17750.000000	76.933	-140.3738
18000.000000	76.380	-168.4186
18250.000000	75.796	162.2384
18500.000000	75.165	130.9120
18750.000000	74.388	97.2891
19000.000000	73.366	61.6411
19250.000000	72.057	24.4635
19500.000000	70.474	-13.4464
19750.000000	68.740	-48.3383
