* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), R, volume: 0.260. Timing signal peak level -15.2 dBFS, measurement signal peak level -15.2 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: 02 10, 24 1:11:50 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -0.0847 ms (-29 mm, -1.14 in) using estimated IR delay relative to Acoustic reference played from  R with no timing offset Clock adjustment: -1.2 ppm
* Measurement: 7hz Timeless CP100 (R)
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
6000.000000	93.665	-32.0290
6080.000000	93.529	-29.4180
6150.000000	93.407	-27.1804
6220.000000	93.263	-24.8577
6300.000000	93.089	-21.8607
6400.000000	92.925	-17.6360
6500.000000	92.827	-13.3037
6600.000000	92.726	-8.8212
6700.000000	92.635	-3.4616
6800.000000	92.735	2.9639
6900.000000	93.138	9.2661
7000.000000	93.725	14.4067
7100.000000	94.374	18.4327
7200.000000	95.059	21.6821
7300.000000	95.797	24.2837
7400.000000	96.606	26.1841
7500.000000	97.502	27.1646
7620.000000	98.676	26.5521
7750.000000	99.954	22.7846
7880.000000	100.994	15.0017
8000.000000	101.449	4.5190
8120.000000	101.219	-7.2646
8250.000000	100.213	-18.6850
8380.000000	98.587	-26.6476
8500.000000	96.700	-29.6458
8620.000000	94.709	-27.9477
8750.000000	92.846	-22.3226
8850.000000	91.754	-16.8645
9000.000000	90.562	-8.3050
9120.000000	89.862	-1.4093
9250.000000	89.295	6.1651
9380.000000	88.930	13.7722
9500.000000	88.773	20.5287
9620.000000	88.747	26.7590
9750.000000	88.798	32.9507
9880.000000	88.907	38.9456
10000.000000	89.107	44.6477
10150.000000	89.654	51.9529
10300.000000	90.660	58.1023
10440.000000	91.853	60.7287
10600.000000	93.014	58.8413
10750.000000	93.566	54.3747
10900.000000	93.737	50.4046
11060.000000	93.830	46.7451
11200.000000	93.807	42.8803
11380.000000	93.438	37.5854
11500.000000	92.985	34.7387
11720.000000	91.941	31.8050
11800.000000	91.545	31.3841
12060.000000	90.338	31.4546
12200.000000	89.754	31.9419
12410.000000	88.940	32.7087
12500.000000	88.600	32.9392
12650.000000	87.994	33.2305
12800.000000	87.277	33.9408
13150.000000	85.433	41.8341
13200.000000	85.245	43.7539
13400.000000	84.956	52.0865
13600.000000	85.407	59.1998
13800.000000	86.301	63.0288
14000.000000	87.290	63.1096
14300.000000	88.529	57.8541
14500.000000	89.139	52.3197
14750.000000	89.749	44.3649
15000.000000	90.329	35.4991
15250.000000	90.948	25.1670
15500.000000	91.545	12.7313
15750.000000	92.011	-1.7139
16000.000000	92.358	-17.5782
16250.000000	92.677	-35.4464
16500.000000	92.826	-56.8362
16750.000000	92.484	-81.2795
17000.000000	91.556	-106.5382
17250.000000	90.186	-131.5516
17500.000000	88.482	-156.7430
17750.000000	86.405	177.6067
18000.000000	83.839	152.3603
18250.000000	80.719	129.2732
18500.000000	77.083	110.2980
18750.000000	73.083	97.2089
19000.000000	69.133	89.9533
19250.000000	66.189	83.8466
19500.000000	64.904	71.8324
19750.000000	64.491	53.1802
